state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,commodity_code,price_spread
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-07-02,5800,7027,6344,39,544
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-07-02,5477,6351,5914,39,437
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-07-03,5877,6584,6231,39,354
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-07-03,6189,7419,6805,39,616
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-07-04,5514,6599,6057,39,543
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-07-04,5275,6309,5899,39,624
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-07-04,5825,7129,6541,39,716
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-07-04,5744,7356,6550,39,806
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-07-05,5655,7016,6336,39,681
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-07-05,5889,7222,6589,39,700
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-07-05,5436,6559,5899,39,463
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-07-05,5199,6489,5844,39,645
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-07-08,6161,7169,6669,39,508
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-07-08,5800,6900,6579,39,779
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-07-08,5555,6856,5754,39,199
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-07-08,5555,6856,6206,39,651
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-07-09,5599,7101,6350,39,751
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-07-09,5899,7217,6505,39,606
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-07-09,5599,6769,6299,39,700
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-07-09,5057,6505,5781,39,724
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-07-10,5799,6817,6299,39,500
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-07-10,5889,7079,6569,39,680
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-07-11,5949,7119,6534,39,585
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-07-11,5469,6499,5984,39,515
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-07-12,5699,6769,6199,39,500
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-07-12,5925,7350,6679,39,754
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-07-15,5689,7555,6622,39,933
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-07-15,5333,6666,6000,39,667
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-07-16,5239,6759,5999,39,760
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-07-16,5659,8077,6868,39,1209
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-07-16,5683,7117,6489,39,806
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-07-16,5227,6717,6090,39,863
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-07-17,5820,7093,6490,39,670
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-07-17,5759,7489,6624,39,865
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-07-17,5389,6599,5994,39,605
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-07-17,5904,7400,6790,39,886
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-07-18,6250,7609,6900,39,650
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-07-18,5369,7019,6194,39,825
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-07-18,5799,7230,6669,39,870
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-07-18,5759,7469,6614,39,855
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-07-19,5809,7569,6689,39,880
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-07-19,6009,7212,6669,39,660
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-07-19,5299,6869,6084,39,785
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-07-19,6499,7900,7157,39,658
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-07-22,6099,7359,6769,39,670
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-07-22,5634,7566,6600,39,966
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-07-22,6269,7712,7100,39,831
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-07-22,5299,6899,6099,39,800
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-07-23,5874,8001,6938,39,1064
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-07-23,6219,7330,6760,39,541
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-07-23,5489,7009,6249,39,760
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-07-23,6599,8100,7290,39,691
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-07-24,5809,8300,7055,39,1246
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-07-24,6441,7850,7150,39,709
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-07-24,6099,7130,6539,39,440
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-07-24,5409,7214,6312,39,903
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-07-25,5650,7199,6425,39,775
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-07-25,6056,8009,7033,39,977
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-07-26,6469,7866,7259,39,790
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-07-26,5399,7309,6354,39,955
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-07-26,6099,7129,6569,39,470
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-07-26,6011,8009,7010,39,999
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-07-29,5850,7002,6400,39,550
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-07-29,6011,8009,7010,39,999
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-07-29,5699,7000,6350,39,651
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-07-29,6050,7410,6759,39,709
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-07-30,5899,6969,6314,39,415
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-07-30,5989,7111,6494,39,505
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-07-30,5724,7709,6717,39,993
Tamil Nadu,Erode,Thalavadi,Turmeric,Bulb,FAQ,2019-07-30,5100,5250,5150,39,50
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-07-30,5369,6909,6139,39,770
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-07-31,5300,6908,6104,39,804
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-07-31,5709,7516,6613,39,904
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-07-31,6089,7294,6564,39,475
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-07-31,5869,6900,6293,39,424
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-08-01,6091,7599,6874,39,783
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-08-01,6060,7009,6535,39,475
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-08-01,6503,7269,6889,39,386
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-08-01,5689,6830,6399,39,710
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-08-02,6009,7265,6659,39,650
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-08-02,5766,6817,6399,39,633
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-08-02,5889,7333,6611,39,722
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-08-02,5389,6779,6084,39,695
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-08-05,5333,6699,6016,39,683
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-08-05,5147,6394,5655,39,508
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-08-05,5788,7288,6538,39,750
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-08-05,6056,7114,6444,39,388
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-08-06,6039,7049,6519,39,480
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-08-06,5282,6788,6035,39,753
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-08-06,5709,7109,6409,39,700
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-08-06,5973,6779,6239,39,266
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-08-07,5299,6559,5929,39,630
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-08-07,5750,7050,6317,39,567
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-08-07,5299,6757,6028,39,729
Tamil Nadu,Erode,Chithode,Turmeric,Bulb,FAQ,2019-08-07,5000,5200,5100,39,100
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-08-07,5709,7109,6409,39,700
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-08-08,5829,7299,6564,39,735
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-08-08,5805,7309,6695,39,890
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-08-08,5320,6714,5838,39,518
Tamil Nadu,Erode,Chithode,Turmeric,Bulb,FAQ,2019-08-08,5500,6700,6100,39,600
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-08-08,5389,6674,6032,39,643
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-08-09,5699,7332,6516,39,817
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-08-09,5399,6809,6104,39,705
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-08-13,6009,7400,6600,39,591
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-08-13,5855,6680,6220,39,365
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-08-14,5899,7101,6480,39,581
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-08-14,5648,7414,6531,39,883
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-08-14,6000,7519,6800,39,800
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-08-14,5290,7000,6145,39,855
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-08-16,5639,7489,6564,39,925
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-08-16,5999,7150,6590,39,591
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-08-16,6349,7789,7199,39,850
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-08-16,5299,7000,6150,39,851
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-08-19,5689,6799,6799,39,1110
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-08-19,6049,7223,6780,39,731
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-08-19,6366,7831,7264,39,898
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-08-19,5358,7000,6179,39,821
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-08-20,6619,7689,7190,39,571
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-08-20,5222,7089,6156,39,934
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-08-20,5749,7600,6675,39,926
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-08-20,6099,7253,6790,39,691
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-08-21,5841,7489,6665,39,824
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-08-21,6334,7590,6825,39,491
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-08-21,6020,7289,6715,39,695
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-08-21,5359,7016,6188,39,829
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-08-22,6299,7590,6900,39,601
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-08-22,5239,6820,6030,39,791
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-08-22,6039,7127,6499,39,460
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-08-22,5669,7667,6668,39,999
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-08-26,5919,7277,6574,39,655
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-08-26,5829,7608,6719,39,890
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-08-26,5606,6757,6299,39,693
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-08-26,5299,6817,6058,39,759
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-08-27,5239,6509,5874,39,635
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-08-27,5759,7069,6414,39,655
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-08-27,6360,7999,7097,39,737
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-08-27,5693,6997,6390,39,697
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-08-28,5899,7117,6457,39,558
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-08-28,5499,7574,6537,39,1038
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-08-28,5580,6637,6173,39,593
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-08-28,5099,6769,5934,39,835
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-08-29,5959,7010,6509,39,550
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-08-29,5689,7439,6564,39,875
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-08-29,6499,7969,7299,39,800
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-08-29,5216,6639,5928,39,712
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-08-30,5680,6829,6399,39,719
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-08-30,5656,7222,6439,39,783
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-08-30,5266,6629,5948,39,682
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-08-30,5989,7222,6689,39,700
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-09-03,5217,6497,5884,39,667
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-09-03,5889,7283,6586,39,697
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-09-03,5409,6639,6024,39,615
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-09-03,5458,6780,6289,39,831
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-09-04,5848,6877,6261,39,413
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-09-04,5623,6700,5921,39,298
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-09-04,5458,6800,6129,39,671
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-09-04,5839,7212,6526,39,687
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-09-05,5689,7516,6603,39,914
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-09-05,5380,6710,6045,39,665
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-09-05,5855,6757,6175,39,320
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-09-05,6229,7600,6931,39,702
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-09-06,5296,6600,5948,39,652
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-09-06,5678,7622,6650,39,972
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-09-06,5644,6759,6239,39,595
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-09-06,6114,7299,6735,39,621
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-09-09,5407,6513,6030,39,623
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-09-09,5559,7622,6591,39,1032
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-09-09,5209,6678,5944,39,735
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-09-09,5960,7400,6700,39,740
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-09-10,5222,6659,5941,39,719
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-09-10,5899,6914,6414,39,515
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-09-10,5216,6591,5969,39,753
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-09-10,5700,7216,6458,39,758
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-09-12,5925,7100,6531,39,606
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-09-12,5539,6649,6094,39,555
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-09-12,5722,7369,6546,39,824
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-09-12,5589,6685,6393,39,804
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-09-13,5333,6589,5961,39,628
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-09-13,5755,7396,6576,39,821
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-09-13,5825,6940,6437,39,612
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-09-13,5657,6700,6178,39,521
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-09-16,5199,6069,5639,39,440
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-09-16,5299,6588,5944,39,645
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-09-16,5669,7299,6484,39,815
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-09-16,5789,6949,6349,39,560
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-09-17,5741,6888,6315,39,574
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-09-17,5133,6427,5780,39,647
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-09-17,5909,7002,6509,39,600
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-09-17,5896,6705,6389,39,493
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-09-18,5699,6519,6020,39,321
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-09-18,5609,7299,6454,39,845
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-09-18,5211,6577,5894,39,683
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-09-18,6157,7119,6640,39,483
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-09-19,5809,7777,6793,39,984
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-09-19,5166,6508,5837,39,671
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-09-19,6019,7099,6534,39,515
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-09-19,5539,6519,6163,39,624
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-09-20,5699,7011,6294,39,595
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-09-20,5508,6610,6180,39,672
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-09-20,5314,6809,6062,39,748
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-09-20,5881,7555,6572,39,691
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-09-23,5299,6219,5799,39,500
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-09-23,5259,6522,5891,39,632
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-09-23,5520,6799,6189,39,669
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-09-23,5589,7588,6589,39,1000
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-09-24,5199,6412,5806,39,607
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-09-24,5669,6669,6169,39,500
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-09-24,5569,6599,6014,39,445
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-09-24,5426,6349,5899,39,473
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-09-25,5389,6469,5799,39,410
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-09-25,5399,6869,6161,39,762
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-09-25,5389,6399,5894,39,505
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-09-25,5800,6877,6339,39,539
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-09-26,5159,6799,5979,39,820
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-09-26,5659,7014,6337,39,678
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-09-26,5436,6691,6155,39,719
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-09-26,5289,6389,5719,39,430
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-09-27,6008,6636,6322,39,314
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-09-27,5608,6755,6249,39,641
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-09-27,5279,6427,5769,39,490
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-09-27,6469,7094,6782,39,313
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-09-30,5353,6200,5859,39,506
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-09-30,5600,6877,6237,39,637
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-09-30,5014,6439,5727,39,713
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-09-30,5699,6589,5919,39,220
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-10-01,6131,7019,6519,39,388
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-10-01,5666,7555,6611,39,945
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-10-01,5099,6555,5827,39,728
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-10-01,5399,6489,5884,39,485
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-10-03,5357,6195,5656,39,299
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-10-03,5608,6614,6000,39,392
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-10-03,6469,7519,6994,39,525
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-10-03,5816,6429,6123,39,307
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-10-04,5689,6619,6289,39,600
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-10-04,5251,6465,5858,39,607
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-10-04,5669,7809,6739,39,1070
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-10-04,5819,6859,6329,39,510
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-10-09,5214,6074,5514,39,300
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-10-09,5599,7444,6522,39,923
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-10-09,5089,6422,5756,39,667
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-10-09,5291,6424,5856,39,565
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-10-10,5189,6329,5929,39,740
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-10-10,5230,6389,5810,39,580
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-10-10,5669,6889,6389,39,720
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-10-10,5700,7694,6697,39,997
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-10-11,5450,6439,5899,39,449
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-10-11,5308,6659,5984,39,676
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-10-11,5569,7169,6369,39,800
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-10-11,5900,7464,6629,39,729
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-10-14,6089,7258,6674,39,585
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-10-14,5579,6409,5980,39,401
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-10-14,5755,6344,6050,39,295
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-10-14,5600,6559,6094,39,494
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-10-15,5500,6889,6195,39,695
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2019-10-15,5200,6479,5953,39,753
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-10-15,5859,7000,6619,39,760
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-10-15,5109,6014,5562,39,453
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2019-10-16,5714,7691,6703,39,989
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2019-10-16,5314,6430,5872,39,558
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2019-10-16,5799,7029,6560,39,761
